,Datetime1,DAYTON_MW,Datetime
5777,08,27.025,2022-09-01 17:00:00
5778,09,27.62,2022-09-01 18:00:00
5779,10,28.483,2022-09-01 19:00:00
5780,11,29.667,2022-09-01 20:00:00
5781,12,30.8,2022-09-01 21:00:00
5782,13,31.6,2022-09-01 22:00:00
5783,14,32.25,2022-09-01 23:00:00
5784,15,32.283,2022-09-02 00:00:00
5785,16,31.75,2022-09-02 01:00:00
5786,17,31.383,2022-09-02 02:00:00
5787,18,19.767,2022-09-02 03:00:00
5788,19,13.42,2022-09-02 04:00:00
5789,20,12.52,2022-09-02 05:00:00
5790,21,12.229,2022-09-02 06:00:00
5791,22,12.2,2022-09-02 07:00:00
5792,23,16.033,2022-09-02 08:00:00
5793,00,23.54,2022-09-02 09:00:00
5794,01,25.383,2022-09-02 10:00:00
5795,02,26.45,2022-09-02 11:00:00
5796,03,26.9,2022-09-02 12:00:00
5797,04,27.08,2022-09-02 13:00:00
5798,05,27.1,2022-09-02 14:00:00
5799,06,27.1,2022-09-02 15:00:00
5800,07,26.9,2022-09-02 16:00:00
5801,08,25.9,2022-09-02 17:00:00
5802,09,25.42,2022-09-02 18:00:00
5803,10,25.467,2022-09-02 19:00:00
5804,11,25.871,2022-09-02 20:00:00
5805,12,26.5,2022-09-02 21:00:00
5806,13,26.717,2022-09-02 22:00:00
5807,14,26.8,2022-09-02 23:00:00
5808,15,27.25,2022-09-03 00:00:00
5809,16,27.6,2022-09-03 01:00:00
5810,17,27.483,2022-09-03 02:00:00
5811,18,27.117,2022-09-03 03:00:00
5812,19,26.667,2022-09-03 04:00:00
5813,20,26.483,2022-09-03 05:00:00
5814,21,26.117,2022-09-03 06:00:00
5815,22,26.133,2022-09-03 07:00:00
5816,23,26.583,2022-09-03 08:00:00
5817,00,26.917,2022-09-03 09:00:00
5818,01,27.0,2022-09-03 10:00:00
5819,02,26.883,2022-09-03 11:00:00
5820,03,26.78,2022-09-03 12:00:00
5821,04,26.683,2022-09-03 13:00:00
5822,05,26.467,2022-09-03 14:00:00
5823,06,25.833,2022-09-03 15:00:00
5824,07,25.66,2022-09-03 16:00:00
5825,08,25.217,2022-09-03 17:00:00
5826,09,25.22,2022-09-03 18:00:00
5827,10,25.357,2022-09-03 19:00:00
5828,11,25.633,2022-09-03 20:00:00
5829,12,26.567,2022-09-03 21:00:00
5830,13,27.233,2022-09-03 22:00:00
5831,14,27.417,2022-09-03 23:00:00
5832,15,27.633,2022-09-04 00:00:00
5833,16,27.929,2022-09-04 01:00:00
5834,17,27.883,2022-09-04 02:00:00
5835,18,27.74,2022-09-04 03:00:00
5836,19,27.5,2022-09-04 04:00:00
5837,20,27.267,2022-09-04 05:00:00
5838,21,26.967,2022-09-04 06:00:00
5839,22,26.8,2022-09-04 07:00:00
5840,23,26.7,2022-09-04 08:00:00
5841,00,26.7,2022-09-04 09:00:00
5842,01,26.7,2022-09-04 10:00:00
5843,02,26.667,2022-09-04 11:00:00
5844,03,26.55,2022-09-04 12:00:00
5845,04,26.433,2022-09-04 13:00:00
5846,05,26.34,2022-09-04 14:00:00
5847,06,26.3,2022-09-04 15:00:00
5848,07,26.217,2022-09-04 16:00:00
5849,08,25.85,2022-09-04 17:00:00
5850,09,25.7,2022-09-04 18:00:00
5851,10,25.85,2022-09-04 19:00:00
5852,11,26.317,2022-09-04 20:00:00
5853,12,26.95,2022-09-04 21:00:00
5854,13,27.467,2022-09-04 22:00:00
5855,14,27.95,2022-09-04 23:00:00
5856,15,28.633,2022-09-05 00:00:00
5857,16,29.0,2022-09-05 01:00:00
5858,17,28.92,2022-09-05 02:00:00
5859,18,28.8,2022-09-05 03:00:00
5860,00,27.2,2022-09-05 04:00:00
5861,01,27.15,2022-09-05 05:00:00
5862,02,26.95,2022-09-05 06:00:00
5863,03,26.8,2022-09-05 07:00:00
5864,04,26.65,2022-09-05 08:00:00
5865,05,26.55,2022-09-05 09:00:00
5866,06,26.5,2022-09-05 10:00:00
5867,07,26.45,2022-09-05 11:00:00
5868,08,26.7,2022-09-05 12:00:00
5869,09,26.533,2022-09-05 13:00:00
5870,10,26.7,2022-09-05 14:00:00
5871,11,27.1,2022-09-05 15:00:00
5872,12,27.55,2022-09-05 16:00:00
5873,13,28.057,2022-09-05 17:00:00
5874,14,28.617,2022-09-05 18:00:00
5875,15,29.233,2022-09-05 19:00:00
5876,16,29.74,2022-09-05 20:00:00
5877,17,29.75,2022-09-05 21:00:00
5878,18,29.557,2022-09-05 22:00:00
5879,19,28.94,2022-09-05 23:00:00
5880,20,28.567,2022-09-06 00:00:00
5881,21,28.143,2022-09-06 01:00:00
5882,22,27.75,2022-09-06 02:00:00
5883,23,27.55,2022-09-06 03:00:00
5884,00,27.533,2022-09-06 04:00:00
5885,01,27.6,2022-09-06 05:00:00
5886,02,27.55,2022-09-06 06:00:00
5887,03,27.443,2022-09-06 07:00:00
5888,04,27.26,2022-09-06 08:00:00
5889,05,27.133,2022-09-06 09:00:00
5890,06,26.843,2022-09-06 10:00:00
5891,07,26.533,2022-09-06 11:00:00
5892,08,26.14,2022-09-06 12:00:00
5893,09,26.029,2022-09-06 13:00:00
5894,10,26.25,2022-09-06 14:00:00
5895,11,26.883,2022-09-06 15:00:00
5896,12,27.3,2022-09-06 16:00:00
5897,13,27.8,2022-09-06 17:00:00
5898,14,28.267,2022-09-06 18:00:00
5899,15,28.85,2022-09-06 19:00:00
5900,16,29.5,2022-09-06 20:00:00
5901,17,29.817,2022-09-06 21:00:00
5902,18,29.65,2022-09-06 22:00:00
5903,19,29.08,2022-09-06 23:00:00
5904,20,28.467,2022-09-07 00:00:00
5905,21,27.867,2022-09-07 01:00:00
5906,22,27.417,2022-09-07 02:00:00
5907,23,27.0,2022-09-07 03:00:00
5908,00,26.875,2022-09-07 04:00:00
5909,01,26.767,2022-09-07 05:00:00
5910,02,26.633,2022-09-07 06:00:00
5911,03,26.467,2022-09-07 07:00:00
5912,04,26.343,2022-09-07 08:00:00
5913,05,26.233,2022-09-07 09:00:00
5914,06,26.12,2022-09-07 10:00:00
5915,07,26.1,2022-09-07 11:00:00
5916,08,26.2,2022-09-07 12:00:00
5917,09,26.6,2022-09-07 13:00:00
5918,10,27.18,2022-09-07 14:00:00
5919,11,27.917,2022-09-07 15:00:00
5920,12,28.85,2022-09-07 16:00:00
5921,13,29.767,2022-09-07 17:00:00
5922,14,30.517,2022-09-07 18:00:00
5923,15,31.1,2022-09-07 19:00:00
5924,16,31.483,2022-09-07 20:00:00
5925,17,31.35,2022-09-07 21:00:00
5926,18,30.94,2022-09-07 22:00:00
5927,19,30.383,2022-09-07 23:00:00
5928,20,29.95,2022-09-08 00:00:00
5929,21,29.56,2022-09-08 01:00:00
5930,22,29.167,2022-09-08 02:00:00
5931,23,28.8,2022-09-08 03:00:00
5932,00,28.48,2022-09-08 04:00:00
5933,01,28.2,2022-09-08 05:00:00
5934,02,27.9,2022-09-08 06:00:00
5935,03,27.68,2022-09-08 07:00:00
5936,04,27.45,2022-09-08 08:00:00
5937,05,27.186,2022-09-08 09:00:00
5938,06,26.983,2022-09-08 10:00:00
5939,07,26.9,2022-09-08 11:00:00
5940,08,27.05,2022-09-08 12:00:00
5941,09,27.371,2022-09-08 13:00:00
5942,10,27.983,2022-09-08 14:00:00
5943,11,28.8,2022-09-08 15:00:00
5944,12,29.683,2022-09-08 16:00:00
5945,13,30.533,2022-09-08 17:00:00
5946,14,31.483,2022-09-08 18:00:00
5947,15,31.68,2022-09-08 19:00:00
5948,16,15.367,2022-09-08 20:00:00
5949,17,13.4,2022-09-08 21:00:00
5950,18,15.767,2022-09-08 22:00:00
5951,19,15.7,2022-09-08 23:00:00
5952,20,15.3,2022-09-09 00:00:00
5953,21,14.95,2022-09-09 01:00:00
5954,22,15.433,2022-09-09 02:00:00
5955,23,23.533,2022-09-09 03:00:00
5956,00,26.117,2022-09-09 04:00:00
5957,01,27.117,2022-09-09 05:00:00
5958,02,27.4,2022-09-09 06:00:00
5959,03,27.386,2022-09-09 07:00:00
5960,04,27.25,2022-09-09 08:00:00
5961,05,27.06,2022-09-09 09:00:00
5962,06,26.767,2022-09-09 10:00:00
5963,07,26.55,2022-09-09 11:00:00
5964,08,26.633,2022-09-09 12:00:00
5965,09,26.6,2022-09-09 13:00:00
5966,10,26.817,2022-09-09 14:00:00
5967,11,21.5,2022-09-09 15:00:00
5968,12,15.429,2022-09-09 16:00:00
5969,13,17.525,2022-09-09 17:00:00
5970,14,25.567,2022-09-09 18:00:00
5971,15,27.267,2022-09-09 19:00:00
5972,16,24.65,2022-09-09 20:00:00
5973,17,25.6,2022-09-09 21:00:00
5974,18,25.617,2022-09-09 22:00:00
5975,19,25.133,2022-09-09 23:00:00
5976,20,24.34,2022-09-10 00:00:00
5977,21,18.75,2022-09-10 01:00:00
5978,22,14.283,2022-09-10 02:00:00
5979,23,14.32,2022-09-10 03:00:00
5980,00,22.2,2022-09-10 04:00:00
5981,01,25.567,2022-09-10 05:00:00
5982,02,26.583,2022-09-10 06:00:00
5983,03,26.84,2022-09-10 07:00:00
5984,04,26.783,2022-09-10 08:00:00
5985,05,26.7,2022-09-10 09:00:00
5986,06,26.58,2022-09-10 10:00:00
5987,07,21.0,2022-09-10 11:00:00
5988,08,14.0,2022-09-10 12:00:00
5989,09,13.98,2022-09-10 13:00:00
5990,10,14.317,2022-09-10 14:00:00
5991,11,14.483,2022-09-10 15:00:00
5992,12,15.014,2022-09-10 16:00:00
5993,13,15.567,2022-09-10 17:00:00
5994,14,14.214,2022-09-10 18:00:00
5995,15,12.343,2022-09-10 19:00:00
5996,16,12.683,2022-09-10 20:00:00
5997,17,12.483,2022-09-10 21:00:00
5998,18,11.95,2022-09-10 22:00:00
5999,19,11.6,2022-09-10 23:00:00
6000,20,11.367,2022-09-11 00:00:00
6001,21,11.117,2022-09-11 01:00:00
6002,22,16.925,2022-09-11 02:00:00
6003,23,22.217,2022-09-11 03:00:00
6004,00,24.083,2022-09-11 04:00:00
6005,01,25.0,2022-09-11 05:00:00
6006,02,25.383,2022-09-11 06:00:00
6007,03,25.517,2022-09-11 07:00:00
6008,04,25.5,2022-09-11 08:00:00
6009,05,10.483,2022-09-11 09:00:00
6010,06,10.18,2022-09-11 10:00:00
6011,07,10.367,2022-09-11 11:00:00
6012,08,10.65,2022-09-11 12:00:00
6013,09,11.357,2022-09-11 13:00:00
6014,10,11.717,2022-09-11 14:00:00
6015,11,11.08,2022-09-11 15:00:00
6016,12,11.513,2022-09-11 16:00:00
6017,13,12.117,2022-09-11 17:00:00
6018,14,12.04,2022-09-11 18:00:00
6019,15,11.1,2022-09-11 19:00:00
6020,16,10.467,2022-09-11 20:00:00
6021,17,10.05,2022-09-11 21:00:00
6022,18,9.38,2022-09-11 22:00:00
6023,19,9.1,2022-09-11 23:00:00
6024,20,9.2,2022-09-12 00:00:00
6025,21,9.2,2022-09-12 01:00:00
6026,22,9.24,2022-09-12 02:00:00
6027,23,9.029,2022-09-12 03:00:00
6028,00,8.82,2022-09-12 04:00:00
6029,01,8.711,2022-09-12 05:00:00
6030,02,8.675,2022-09-12 06:00:00
6031,03,8.86,2022-09-12 07:00:00
6032,04,8.717,2022-09-12 08:00:00
6033,05,8.65,2022-09-12 09:00:00
6034,06,8.517,2022-09-12 10:00:00
6035,07,8.65,2022-09-12 11:00:00
6036,08,9.467,2022-09-12 12:00:00
6037,09,9.867,2022-09-12 13:00:00
6038,10,9.333,2022-09-12 14:00:00
6039,11,9.957,2022-09-12 15:00:00
6040,12,10.24,2022-09-12 16:00:00
6041,13,9.8,2022-09-12 17:00:00
6042,14,10.033,2022-09-12 18:00:00
6043,15,9.86,2022-09-12 19:00:00
6044,16,9.45,2022-09-12 20:00:00
6045,17,9.167,2022-09-12 21:00:00
6046,18,8.8,2022-09-12 22:00:00
6047,19,8.717,2022-09-12 23:00:00
6048,20,8.62,2022-09-13 00:00:00
6049,21,8.417,2022-09-13 01:00:00
6050,22,8.367,2022-09-13 02:00:00
6051,23,8.26,2022-09-13 03:00:00
6052,00,8.117,2022-09-13 04:00:00
6053,01,8.217,2022-09-13 05:00:00
6054,02,8.2,2022-09-13 06:00:00
6055,03,8.14,2022-09-13 07:00:00
6056,04,8.117,2022-09-13 08:00:00
6057,05,8.117,2022-09-13 09:00:00
6058,06,8.033,2022-09-13 10:00:00
6059,07,8.017,2022-09-13 11:00:00
6060,08,8.32,2022-09-13 12:00:00
6061,09,8.45,2022-09-13 13:00:00
6062,10,9.375,2022-09-13 14:00:00
6063,11,9.35,2022-09-13 15:00:00
6064,12,9.371,2022-09-13 16:00:00
6065,13,8.8,2022-09-13 17:00:00
6066,14,10.65,2022-09-13 18:00:00
6067,15,9.433,2022-09-13 19:00:00
6068,16,8.95,2022-09-13 20:00:00
6069,17,8.12,2022-09-13 21:00:00
6070,18,8.56,2022-09-13 22:00:00
6071,19,14.567,2022-09-13 23:00:00
6072,20,23.767,2022-09-14 00:00:00
6073,21,24.16,2022-09-14 01:00:00
6074,22,24.183,2022-09-14 02:00:00
6075,23,24.15,2022-09-14 03:00:00
6076,00,24.35,2022-09-14 04:00:00
6077,01,24.45,2022-09-14 05:00:00
6078,02,24.517,2022-09-14 06:00:00
6079,03,24.4,2022-09-14 07:00:00
6080,04,24.214,2022-09-14 08:00:00
6081,05,24.183,2022-09-14 09:00:00
6082,06,24.15,2022-09-14 10:00:00
6083,07,24.12,2022-09-14 11:00:00
6084,08,24.15,2022-09-14 12:00:00
6085,09,15.1,2022-09-14 13:00:00
6086,10,21.86,2022-09-14 14:00:00
6087,11,17.2,2022-09-14 15:00:00
6088,12,24.6,2022-09-14 16:00:00
6089,13,24.86,2022-09-14 17:00:00
6090,14,14.5,2022-09-14 18:00:00
6091,15,24.46,2022-09-14 19:00:00
6092,16,15.717,2022-09-14 20:00:00
6093,17,24.083,2022-09-14 21:00:00
6094,18,25.7,2022-09-14 22:00:00
6095,19,24.933,2022-09-14 23:00:00
6096,20,24.65,2022-09-15 00:00:00
6097,21,23.94,2022-09-15 01:00:00
6098,22,23.25,2022-09-15 02:00:00
6099,23,22.817,2022-09-15 03:00:00
6100,00,23.133,2022-09-15 04:00:00
6101,01,23.48,2022-09-15 05:00:00
6102,02,23.683,2022-09-15 06:00:00
6103,03,23.85,2022-09-15 07:00:00
6104,04,23.967,2022-09-15 08:00:00
6105,05,24.0,2022-09-15 09:00:00
6106,06,24.086,2022-09-15 10:00:00
6107,07,24.1,2022-09-15 11:00:00
6108,08,24.24,2022-09-15 12:00:00
6109,09,24.517,2022-09-15 13:00:00
6110,10,24.65,2022-09-15 14:00:00
6111,11,21.383,2022-09-15 15:00:00
6112,12,16.06,2022-09-15 16:00:00
6113,13,11.817,2022-09-15 17:00:00
6114,14,11.75,2022-09-15 18:00:00
6115,15,20.343,2022-09-15 19:00:00
6116,16,23.1,2022-09-15 20:00:00
6117,17,24.16,2022-09-15 21:00:00
6118,18,24.617,2022-09-15 22:00:00
6119,19,24.8,2022-09-15 23:00:00
6120,20,24.813,2022-09-16 00:00:00
6121,21,24.8,2022-09-16 01:00:00
6122,22,24.717,2022-09-16 02:00:00
6123,23,24.643,2022-09-16 03:00:00
6124,00,24.52,2022-09-16 04:00:00
6125,01,24.433,2022-09-16 05:00:00
6126,02,24.333,2022-09-16 06:00:00
6127,03,24.217,2022-09-16 07:00:00
6128,04,24.1,2022-09-16 08:00:00
6129,05,24.017,2022-09-16 09:00:00
6130,06,23.85,2022-09-16 10:00:00
6131,07,23.433,2022-09-16 11:00:00
6132,08,22.62,2022-09-16 12:00:00
6133,09,22.014,2022-09-16 13:00:00
6134,10,15.171,2022-09-16 14:00:00
6135,11,19.371,2022-09-16 15:00:00
6136,12,20.886,2022-09-16 16:00:00
6137,13,21.5,2022-09-16 17:00:00
6138,14,21.783,2022-09-16 18:00:00
6139,15,21.825,2022-09-16 19:00:00
6140,16,22.05,2022-09-16 20:00:00
6141,17,21.82,2022-09-16 21:00:00
6142,18,21.98,2022-09-16 22:00:00
6143,19,22.275,2022-09-16 23:00:00
6144,20,22.3,2022-09-17 00:00:00
6145,21,21.85,2022-09-17 01:00:00
6146,22,21.45,2022-09-17 02:00:00
6147,23,21.2,2022-09-17 03:00:00
6148,00,21.66,2022-09-17 04:00:00
6149,01,22.283,2022-09-17 05:00:00
6150,02,22.65,2022-09-17 06:00:00
6151,03,22.871,2022-09-17 07:00:00
6152,04,22.98,2022-09-17 08:00:00
6153,05,23.083,2022-09-17 09:00:00
6154,06,22.85,2022-09-17 10:00:00
6155,07,22.583,2022-09-17 11:00:00
6156,08,22.217,2022-09-17 12:00:00
6157,09,21.88,2022-09-17 13:00:00
6158,10,21.8,2022-09-17 14:00:00
6159,11,21.822,2022-09-17 15:00:00
6160,12,22.06,2022-09-17 16:00:00
6161,13,22.4,2022-09-17 17:00:00
6162,14,22.9,2022-09-17 18:00:00
6163,15,23.1,2022-09-17 19:00:00
6164,16,22.683,2022-09-17 20:00:00
6165,17,22.46,2022-09-17 21:00:00
6166,18,22.1,2022-09-17 22:00:00
6167,19,21.717,2022-09-17 23:00:00
6168,20,22.0,2022-09-18 00:00:00
6169,21,21.817,2022-09-18 01:00:00
6170,22,21.533,2022-09-18 02:00:00
6171,23,21.533,2022-09-18 03:00:00
6172,00,21.98,2022-09-18 04:00:00
6173,01,22.4,2022-09-18 05:00:00
6174,02,22.75,2022-09-18 06:00:00
6175,03,22.94,2022-09-18 07:00:00
6176,04,23.1,2022-09-18 08:00:00
6177,05,23.2,2022-09-18 09:00:00
6178,06,23.129,2022-09-18 10:00:00
6179,07,22.871,2022-09-18 11:00:00
6180,08,22.6,2022-09-18 12:00:00
6181,09,22.483,2022-09-18 13:00:00
6182,10,22.6,2022-09-18 14:00:00
6183,11,22.94,2022-09-18 15:00:00
6184,12,23.55,2022-09-18 16:00:00
6185,13,24.043,2022-09-18 17:00:00
6186,14,24.55,2022-09-18 18:00:00
6187,15,24.94,2022-09-18 19:00:00
6188,16,25.16,2022-09-18 20:00:00
6189,17,25.043,2022-09-18 21:00:00
6190,18,24.64,2022-09-18 22:00:00
6191,19,24.1,2022-09-18 23:00:00
6192,20,24.017,2022-09-19 00:00:00
6193,21,23.72,2022-09-19 01:00:00
6194,22,23.417,2022-09-19 02:00:00
6195,23,23.217,2022-09-19 03:00:00
6196,00,23.36,2022-09-19 04:00:00
6197,01,23.614,2022-09-19 05:00:00
6198,02,23.833,2022-09-19 06:00:00
6199,03,23.98,2022-09-19 07:00:00
6200,04,24.0,2022-09-19 08:00:00
6201,05,24.0,2022-09-19 09:00:00
6202,06,23.82,2022-09-19 10:00:00
6203,07,23.817,2022-09-19 11:00:00
6204,08,23.533,2022-09-19 12:00:00
6205,09,23.44,2022-09-19 13:00:00
6206,10,23.417,2022-09-19 14:00:00
6207,11,23.667,2022-09-19 15:00:00
6208,12,24.083,2022-09-19 16:00:00
6209,13,24.32,2022-09-19 17:00:00
6210,14,24.683,2022-09-19 18:00:00
6211,15,25.167,2022-09-19 19:00:00
6212,16,25.567,2022-09-19 20:00:00
6213,17,25.217,2022-09-19 21:00:00
6214,18,24.8,2022-09-19 22:00:00
6215,19,24.183,2022-09-19 23:00:00
6216,20,24.15,2022-09-20 00:00:00
6217,21,23.767,2022-09-20 01:00:00
6218,22,23.38,2022-09-20 02:00:00
6219,23,23.133,2022-09-20 03:00:00
6220,00,23.333,2022-09-20 04:00:00
6221,01,23.617,2022-09-20 05:00:00
6222,02,23.829,2022-09-20 06:00:00
6223,03,23.983,2022-09-20 07:00:00
6224,04,24.0,2022-09-20 08:00:00
6225,05,24.1,2022-09-20 09:00:00
6226,06,23.983,2022-09-20 10:00:00
6227,07,23.814,2022-09-20 11:00:00
6228,08,23.333,2022-09-20 12:00:00
6229,09,23.2,2022-09-20 13:00:00
6230,10,23.317,2022-09-20 14:00:00
6231,11,23.68,2022-09-20 15:00:00
6232,12,23.983,2022-09-20 16:00:00
6233,13,23.783,2022-09-20 17:00:00
6234,14,23.683,2022-09-20 18:00:00
6235,15,23.583,2022-09-20 19:00:00
6236,16,23.48,2022-09-20 20:00:00
6237,17,23.25,2022-09-20 21:00:00
6238,18,23.033,2022-09-20 22:00:00
6239,19,22.717,2022-09-20 23:00:00
6240,20,22.767,2022-09-21 00:00:00
6241,21,22.58,2022-09-21 01:00:00
6242,22,22.417,2022-09-21 02:00:00
6243,23,22.25,2022-09-21 03:00:00
6244,00,22.363,2022-09-21 04:00:00
6245,01,22.54,2022-09-21 05:00:00
6246,02,22.6,2022-09-21 06:00:00
6247,03,22.6,2022-09-21 07:00:00
6248,04,22.6,2022-09-21 08:00:00
6249,05,22.6,2022-09-21 09:00:00
6250,06,22.583,2022-09-21 10:00:00
6251,07,22.483,2022-09-21 11:00:00
6252,08,22.3,2022-09-21 12:00:00
6253,09,22.45,2022-09-21 13:00:00
6254,10,22.75,2022-09-21 14:00:00
6255,11,23.283,2022-09-21 15:00:00
6256,12,23.983,2022-09-21 16:00:00
6257,13,24.283,2022-09-21 17:00:00
6258,14,24.386,2022-09-21 18:00:00
6259,15,24.42,2022-09-21 19:00:00
6260,16,24.386,2022-09-21 20:00:00
6261,17,24.183,2022-09-21 21:00:00
6262,18,23.917,2022-09-21 22:00:00
6263,19,23.617,2022-09-21 23:00:00
6264,20,23.4,2022-09-22 00:00:00
6265,21,23.25,2022-09-22 01:00:00
6266,22,23.16,2022-09-22 02:00:00
6267,23,23.05,2022-09-22 03:00:00
6268,00,23.217,2022-09-22 04:00:00
6269,01,23.4,2022-09-22 05:00:00
6270,02,23.5,2022-09-22 06:00:00
6271,03,23.586,2022-09-22 07:00:00
6272,04,23.6,2022-09-22 08:00:00
6273,05,23.7,2022-09-22 09:00:00
6274,06,23.6,2022-09-22 10:00:00
6275,07,23.6,2022-09-22 11:00:00
6276,08,23.717,2022-09-22 12:00:00
6277,09,24.167,2022-09-22 13:00:00
6278,10,24.817,2022-09-22 14:00:00
6279,11,25.75,2022-09-22 15:00:00
6280,12,26.75,2022-09-22 16:00:00
6281,13,27.6,2022-09-22 17:00:00
6282,14,28.371,2022-09-22 18:00:00
6283,15,29.05,2022-09-22 19:00:00
6284,16,20.94,2022-09-22 20:00:00
6285,17,24.95,2022-09-22 21:00:00
6286,18,26.167,2022-09-22 22:00:00
6287,19,26.633,2022-09-22 23:00:00
6288,20,26.683,2022-09-23 00:00:00
6289,21,26.55,2022-09-23 01:00:00
6290,22,26.3,2022-09-23 02:00:00
6291,23,26.083,2022-09-23 03:00:00
6292,00,25.75,2022-09-23 04:00:00
6293,01,25.471,2022-09-23 05:00:00
6294,02,25.15,2022-09-23 06:00:00
6295,03,24.88,2022-09-23 07:00:00
6296,04,24.629,2022-09-23 08:00:00
6297,05,24.417,2022-09-23 09:00:00
6298,06,24.057,2022-09-23 10:00:00
6299,07,23.417,2022-09-23 11:00:00
6300,08,22.9,2022-09-23 12:00:00
6301,09,22.8,2022-09-23 13:00:00
6302,10,22.917,2022-09-23 14:00:00
6303,11,23.5,2022-09-23 15:00:00
6304,12,24.4,2022-09-23 16:00:00
6305,13,24.643,2022-09-23 17:00:00
6306,14,27.917,2022-09-23 18:00:00
6307,15,28.7,2022-09-23 19:00:00
6308,16,27.75,2022-09-23 20:00:00
6309,17,26.783,2022-09-23 21:00:00
6310,18,26.283,2022-09-23 22:00:00
6311,19,25.9,2022-09-23 23:00:00
6312,20,27.333,2022-09-24 00:00:00
6313,21,27.233,2022-09-24 01:00:00
6314,22,26.4,2022-09-24 02:00:00
6315,23,25.767,2022-09-24 03:00:00
6316,00,25.833,2022-09-24 04:00:00
6317,01,26.0,2022-09-24 05:00:00
6318,02,26.033,2022-09-24 06:00:00
6319,03,26.067,2022-09-24 07:00:00
6320,04,26.0,2022-09-24 08:00:00
6321,05,25.933,2022-09-24 09:00:00
6322,06,25.767,2022-09-24 10:00:00
6323,07,25.64,2022-09-24 11:00:00
6324,08,25.067,2022-09-24 12:00:00
6325,09,24.583,2022-09-24 13:00:00
6326,10,24.514,2022-09-24 14:00:00
6327,11,24.8,2022-09-24 15:00:00
6328,12,25.2,2022-09-24 16:00:00
6329,13,25.2,2022-09-24 17:00:00
6330,14,25.317,2022-09-24 18:00:00
6331,15,25.72,2022-09-24 19:00:00
6332,16,26.3,2022-09-24 20:00:00
6333,17,26.367,2022-09-24 21:00:00
6334,18,26.033,2022-09-24 22:00:00
6335,19,25.45,2022-09-24 23:00:00
6336,20,25.25,2022-09-25 00:00:00
6337,21,25.0,2022-09-25 01:00:00
6338,22,24.517,2022-09-25 02:00:00
6339,23,24.217,2022-09-25 03:00:00
6340,00,24.367,2022-09-25 04:00:00
6341,01,24.729,2022-09-25 05:00:00
6342,02,24.95,2022-09-25 06:00:00
6343,03,25.1,2022-09-25 07:00:00
6344,04,25.1,2022-09-25 08:00:00
6345,05,25.1,2022-09-25 09:00:00
6346,06,25.125,2022-09-25 10:00:00
6347,07,25.083,2022-09-25 11:00:00
6348,08,24.167,2022-09-25 12:00:00
6349,09,25.1,2022-09-25 13:00:00
6350,10,26.183,2022-09-25 14:00:00
6351,11,26.333,2022-09-25 15:00:00
6352,12,26.38,2022-09-25 16:00:00
6353,13,26.133,2022-09-25 17:00:00
6354,14,26.15,2022-09-25 18:00:00
6355,15,25.767,2022-09-25 19:00:00
6356,16,25.32,2022-09-25 20:00:00
6357,17,24.933,2022-09-25 21:00:00
6358,18,24.6,2022-09-25 22:00:00
6359,19,24.283,2022-09-25 23:00:00
6360,20,24.3,2022-09-26 00:00:00
6361,21,24.4,2022-09-26 01:00:00
6362,22,24.033,2022-09-26 02:00:00
6363,23,23.8,2022-09-26 03:00:00
6364,00,24.117,2022-09-26 04:00:00
6365,01,24.48,2022-09-26 05:00:00
6366,02,24.717,2022-09-26 06:00:00
6367,03,24.9,2022-09-26 07:00:00
6368,04,25.05,2022-09-26 08:00:00
6369,05,25.133,2022-09-26 09:00:00
6370,06,25.2,2022-09-26 10:00:00
6371,07,25.05,2022-09-26 11:00:00
6372,08,24.55,2022-09-26 12:00:00
6373,09,24.433,2022-09-26 13:00:00
6374,10,24.55,2022-09-26 14:00:00
6375,11,24.82,2022-09-26 15:00:00
6376,12,25.25,2022-09-26 16:00:00
6377,13,25.414,2022-09-26 17:00:00
6378,14,27.033,2022-09-26 18:00:00
6379,15,28.457,2022-09-26 19:00:00
6380,16,29.383,2022-09-26 20:00:00
6381,17,28.9,2022-09-26 21:00:00
6382,18,28.117,2022-09-26 22:00:00
6383,19,27.133,2022-09-26 23:00:00
6384,20,26.3,2022-09-27 00:00:00
6385,21,25.7,2022-09-27 01:00:00
6386,22,25.233,2022-09-27 02:00:00
6387,23,24.92,2022-09-27 03:00:00
6388,00,25.083,2022-09-27 04:00:00
6389,01,25.4,2022-09-27 05:00:00
6390,02,25.617,2022-09-27 06:00:00
6391,03,25.767,2022-09-27 07:00:00
6392,04,25.888,2022-09-27 08:00:00
6393,05,25.96,2022-09-27 09:00:00
6394,06,25.929,2022-09-27 10:00:00
6395,07,25.84,2022-09-27 11:00:00
6396,08,25.283,2022-09-27 12:00:00
6397,09,24.986,2022-09-27 13:00:00
6398,10,25.25,2022-09-27 14:00:00
6399,11,25.771,2022-09-27 15:00:00
6400,12,26.644,2022-09-27 16:00:00
6401,13,27.35,2022-09-27 17:00:00
6402,14,28.5,2022-09-27 18:00:00
6403,15,28.033,2022-09-27 19:00:00
6404,16,27.24,2022-09-27 20:00:00
6405,17,26.333,2022-09-27 21:00:00
6406,18,25.6,2022-09-27 22:00:00
6407,19,25.4,2022-09-27 23:00:00
6408,20,25.25,2022-09-28 00:00:00
6409,21,25.04,2022-09-28 01:00:00
6410,22,24.567,2022-09-28 02:00:00
6411,23,24.15,2022-09-28 03:00:00
